FID,POINT_X,POINT_Y,Depth
1984,622113.219299999997020,9760163.431600000709295,-3.0000000
1985,622117.209299999987707,9760196.141599999740720,-3.0999999
1986,622129.089299999992363,9760240.251599999144673,-3.0999999
1987,622124.819299999973737,9760109.981599999591708,-3.0999999
1988,622127.249300000024959,9760145.321599999442697,-3.0999999
1989,622127.719299999997020,9760151.951600000262260,-3.0999999
1990,622129.239300000015646,9760158.381599999964237,-3.0999999
1991,622126.839299999992363,9760140.131599999964237,-3.0999999
1992,622111.319299999973737,9760155.181600000709295,-3.0999999
1993,622118.479300000006333,9760206.381599999964237,-3.2000000
1994,622128.729300000006333,9760164.071599999442697,-3.2000000
1995,622126.439299999969080,9760133.831599999219179,-3.2000000
1996,622119.689299999969080,9760161.641599999740720,-3.2000000
1997,622132.779300000052899,9760112.811599999666214,-3.2000000
1998,622125.909300000057556,9760124.791600000113249,-3.2000000
1999,622124.059299999964423,9760103.151599999517202,-3.3000000
2000,622125.269300000043586,9760115.091600000858307,-3.3000000
2001,622116.319299999973737,9760188.621600000187755,-3.3000000
2002,622115.739300000015646,9760183.351600000634789,-3.3000000
2003,622122.619300000020303,9760089.991599999368191,-3.3000000
2004,622130.809299999964423,9760245.061599999666214,-3.3000000
2005,622123.369300000020303,9760096.981599999591708,-3.4000001
2006,622114.959299999987707,9760176.821599999442697,-3.4000001
2007,622129.319299999973737,9760174.411599999293685,-3.4000001
2008,622120.759300000034273,9760078.021600000560284,-3.5000000
2009,622128.979300000006333,9760169.231599999591708,-3.5000000
2010,622122.009300000034273,9760084.861600000411272,-3.5000000
2011,622113.719299999997020,9760168.661599999293685,-3.5000000
2012,622130.199299999978393,9760179.451600000262260,-3.5999999
2013,622131.059299999964423,9760184.481599999591708,-3.5999999
2014,622119.669299999950454,9760071.601600000634789,-3.5999999
2015,622128.459299999987707,9760211.411599999293685,-3.7000000
2016,622131.929299999959767,9760189.671599999070168,-3.7000000
2017,622148.519300000043586,9760111.600999999791384,-0.4000000
2018,622153.299299999955110,9760260.061000000685453,-0.6000000
2019,622149.779300000052899,9760319.130999999120831,-0.7000000
2020,622146.109300000010990,9760131.950999999418855,-0.9000000
2021,622152.819299999973737,9760150.630999999120831,-0.9000000
2022,622155.889300000038929,9760405.440999999642372,-1.0000000
2023,622144.509300000034273,9760121.841000000014901,-1.0000000
2024,622152.589299999992363,9760173.151000000536442,-1.0000000
2025,622151.649300000048243,9760167.200999999418855,-1.1000000
2026,622145.429299999959767,9760126.780999999493361,-1.1000000
2027,622137.419299999950454,9760266.790999999269843,-1.2000000
2028,622150.149300000048243,9760159.221000000834465,-1.2000000
2029,622146.889300000038929,9760139.741000000387430,-1.2000000
2030,622147.839299999992363,9760147.171000000089407,-1.2000000
2031,622149.169299999950454,9760154.190999999642372,-1.2000000
2032,622143.179299999959767,9760116.781600000336766,-1.3000000
2033,622157.539299999945797,9760256.971599999815226,-1.3000000
2034,622153.319299999973737,9760180.611600000411272,-1.3000000
2035,622152.519300000043586,9760314.901000000536442,-1.4000000
2036,622143.699299999978393,9760263.610999999567866,-1.4000000
2037,622151.869300000020303,9760323.790999999269843,-1.4000000
2038,622151.679299999959767,9760329.091000000014901,-1.5000000
2039,622153.909300000057556,9760185.661000000312924,-1.5000000
2040,622140.179299999959767,9760102.171000000089407,-1.5000000
2041,622152.569299999973737,9760334.130999999120831,-1.6000000
2042,622139.369300000020303,9760096.581000000238419,-1.6000000
2043,622157.649300000048243,9760387.280999999493361,-1.6000000
2044,622150.919299999950454,9760360.380999999120831,-1.6000000
2045,622138.489300000015646,9760088.091000000014901,-1.6000000
2046,622156.849300000001676,9760381.981000000610948,-1.6000000
2047,622154.129300000029616,9760339.081000000238419,-1.7000000
2048,622137.979300000006333,9760082.831000000238419,-1.7000000
2049,622155.979300000006333,9760377.030999999493361,-1.7000000
2050,622137.219299999997020,9760077.510999999940395,-1.7000000
2051,622155.399300000048243,9760371.770999999716878,-1.8000000
2052,622155.769300000043586,9760343.841000000014901,-1.8000000
2053,622154.209299999987707,9760310.141000000759959,-1.8000000
2054,622155.499300000024959,9760366.190999999642372,-1.8000000
2055,622136.559299999964423,9760071.911000000312924,-1.8000000
2056,622154.379300000029616,9760190.671000000089407,-1.8000000
2057,622156.889300000038929,9760348.891000000759959,-1.9000000
2058,622155.889300000038929,9760359.721000000834465,-1.9000000
2059,622134.509300000034273,9760261.280999999493361,-1.9000000
2060,622156.699299999978393,9760354.591000000014901,-1.9000000
2061,622154.639300000038929,9760196.010999999940395,-2.0999999
2062,622148.589299999992363,9760262.260999999940395,-2.0999999
2063,622154.269300000043586,9760209.430999999865890,-2.2000000
2064,622154.759300000034273,9760225.190999999642372,-2.2000000
2065,622154.019300000043586,9760214.971599999815226,-2.3000000
2066,622154.129300000029616,9760220.181600000709295,-2.3000000
2067,622149.669299999950454,9760253.391000000759959,-2.4000001
2068,622133.669299999950454,9760255.921000000089407,-2.5999999
2069,622150.179299999959767,9760206.471000000834465,-2.7000000
2070,622144.779300000052899,9760251.911000000312924,-2.8000000
2071,622139.159300000057556,9760155.681600000709295,-3.2000000
2072,622142.309299999964423,9760247.551599999889731,-3.3000000
2073,622140.059299999964423,9760208.171599999070168,-3.8000000
2074,622140.709299999987707,9760242.761600000783801,-3.9000001
2075,622132.829299999983050,9760194.651000000536442,-4.0000000
2076,622139.259300000034273,9760237.811000000685453,-4.0999999
2077,622133.469299999997020,9760199.710999999195337,-4.0999999
2078,622133.349300000001676,9760210.061000000685453,-4.0999999
2079,622135.289299999945797,9760215.071000000461936,-4.1999998
2080,622134.069299999973737,9760205.051000000908971,-4.1999998
2081,622136.199299999978393,9760221.931600000709295,-4.3000002
2082,622138.079299999983050,9760232.821599999442697,-4.3000002
2083,622136.939299999969080,9760226.911599999293685,-4.3000002
2084,622182.229999999981374,9760561.721599999815226,0.3000000
2085,622181.689999999944121,9760566.870999999344349,0.2000000
2086,622177.180000000051223,9760484.210999999195337,0.2000000
2087,622181.809299999964423,9760522.610999999567866,-0.1000000
2088,622181.829299999983050,9760517.540999999269843,-0.2000000
2089,622180.839299999992363,9760572.190999999642372,-0.2000000
2090,622175.529300000052899,9760479.491599999368191,-0.3000000
2091,622181.819299999973737,9760512.371600000187755,-0.3000000
2092,622178.929299999959767,9760489.380999999120831,-0.4000000
2093,622181.439299999969080,9760505.141000000759959,-0.5000000
2094,622181.119300000020303,9760577.360999999567866,-0.5000000
2095,622176.149300000048243,9760473.860999999567866,-0.5000000
2096,622180.929299999959767,9760494.141000000759959,-0.5000000
2097,622181.279300000052899,9760499.380999999120831,-0.6000000
2098,622175.859300000010990,9760468.860999999567866,-0.6000000
2099,622163.099300000001676,9760203.321000000461936,-0.8000000
2100,622175.239300000015646,9760463.661000000312924,-0.8000000
2101,622172.389300000038929,9760443.831000000238419,-0.9000000
2102,622161.729300000006333,9760240.651000000536442,-1.0000000
2103,622173.179299999959767,9760448.770999999716878,-1.0000000
2104,622172.129300000029616,9760438.760999999940395,-1.0000000
2105,622173.959299999987707,9760453.770999999716878,-1.1000000
2106,622171.759300000034273,9760433.591000000014901,-1.1000000
2107,622168.969299999997020,9760458.311000000685453,-1.1000000
2108,622163.869300000020303,9760245.260999999940395,-1.1000000
2109,622165.889300000038929,9760249.911000000312924,-1.1000000
2110,622171.429299999959767,9760428.370999999344349,-1.1000000
2111,622169.949299999978393,9760423.260999999940395,-1.2000000
2112,622167.519300000043586,9760418.811599999666214,-1.3000000
2113,622165.319299999973737,9760414.231599999591708,-1.3000000
2114,622162.999300000024959,9760409.700999999418855,-1.4000000
2115,622160.909300000057556,9760405.110999999567866,-1.4000000
2116,622159.569299999973737,9760399.950999999418855,-1.5000000
2117,622178.409300000057556,9760456.171000000089407,-1.5000000
2118,622158.729300000006333,9760394.911000000312924,-1.5000000
2119,622159.769300000043586,9760236.030999999493361,-1.5000000
2120,622158.069299999973737,9760230.960999999195337,-1.9000000
2121,622158.179299999959767,9760204.520999999716878,-1.9000000
2122,622172.609300000010990,9760406.331000000238419,-2.0999999
2123,622177.529300000052899,9760405.280999999493361,-2.4000001
2124,622161.429299999959767,9760356.260999999940395,-2.5000000
2125,622181.979300000006333,9760393.210999999195337,-2.7000000
2126,622181.049299999955110,9760388.151000000536442,-2.7000000
2127,622179.869300000020303,9760382.241000000387430,-2.7000000
2128,622181.469299999997020,9760302.051000000908971,-2.8000000
2129,622178.909300000057556,9760377.321000000461936,-2.8000000
2130,622177.949299999978393,9760372.290999999269843,-2.9000001
2131,622172.939299999969080,9760357.551000000908971,-2.9000001
2132,622176.959299999987707,9760367.371600000187755,-3.0000000
2133,622161.429299999959767,9760253.771600000560284,-3.0000000
2134,622173.239300000015646,9760352.171599999070168,-3.0000000
2135,622175.779300000052899,9760362.061599999666214,-3.0000000
2136,622171.539299999945797,9760346.011600000783801,-3.0000000
2137,622170.169299999950454,9760340.971599999815226,-3.0999999
2138,622165.069299999973737,9760322.491599999368191,-3.0999999
2139,622168.769300000043586,9760336.131599999964237,-3.0999999
2140,622167.149300000048243,9760330.241599999368191,-3.0999999
2141,622158.459299999987707,9760307.261600000783801,-3.2000000
2142,622180.529300000052899,9760357.621600000187755,-3.3000000
2143,622163.689299999969080,9760317.631599999964237,-3.3000000
2144,622165.299299999955110,9760304.851600000634789,-3.9000001
2145,622170.649300000048243,9760304.371600000187755,-4.3000002
2146,622200.390000000013970,9760339.201600000262260,0.3000000
2147,622183.550000000046566,9760533.421000000089407,0.2000000
2148,622184.069999999948777,9760556.821000000461936,0.2000000
2149,622201.300000000046566,9760344.171000000089407,0.1000000
2150,622184.500000000000000,9760547.001000000163913,0.1000000
2151,622184.369999999995343,9760538.831000000238419,0.1000000
2152,622183.069999999948777,9760527.530999999493361,0.0000000
2153,622197.839299999992363,9760334.710999999195337,-0.1000000
2154,622200.909300000057556,9760349.200999999418855,-0.1000000
2155,622199.909300000057556,9760354.551599999889731,-0.3000000
2156,622199.039299999945797,9760359.620999999344349,-0.5000000
2157,622194.999300000024959,9760330.350999999791384,-0.9000000
2158,622186.029300000052899,9760299.591000000014901,-1.2000000
2159,622198.449299999978393,9760364.680999999865890,-1.2000000
2160,622185.889300000038929,9760507.541600000113249,-1.3000000
2161,622197.849300000001676,9760375.171599999070168,-1.3000000
2162,622185.769300000043586,9760304.610999999567866,-1.4000000
2163,622197.969299999997020,9760369.710999999195337,-1.5000000
2164,622203.339299999992363,9760449.360999999567866,-1.5000000
2165,622191.859300000010990,9760326.350999999791384,-1.6000000
2166,622183.419299999950454,9760455.680999999865890,-1.6000000
2167,622194.089299999992363,9760557.341000000014901,-1.7000000
2168,622190.819299999973737,9760454.221000000834465,-1.7000000
2169,622198.529300000052899,9760380.960999999195337,-1.7000000
2170,622194.459299999987707,9760459.091000000014901,-1.8000000
2171,622198.809299999964423,9760452.760999999940395,-1.8000000
2172,622192.749300000024959,9760449.430999999865890,-1.8000000
2173,622191.809299999964423,9760444.421000000089407,-1.8000000
2174,622195.539299999945797,9760465.120999999344349,-1.8000000
2175,622206.499300000024959,9760445.450999999418855,-1.9000000
2176,622198.869300000020303,9760486.100999999791384,-1.9000000
2177,622196.379300000029616,9760470.591000000014901,-1.9000000
2178,622198.129300000029616,9760386.370999999344349,-1.9000000
2179,622197.249300000024959,9760475.911000000312924,-1.9000000
2180,622190.889300000038929,9760439.450999999418855,-1.9000000
2181,622198.059299999964423,9760480.860999999567866,-1.9000000
2182,622207.539299999945797,9760509.091000000014901,-2.0000000
2183,622197.369300000020303,9760391.770999999716878,-2.0000000
2184,622189.949299999978393,9760434.481000000610948,-2.0000000
2185,622199.789299999945797,9760491.450999999418855,-2.0000000
2186,622194.339299999992363,9760357.911000000312924,-2.0000000
2187,622188.989300000015646,9760429.481000000610948,-2.0999999
2188,622200.649300000048243,9760496.380999999120831,-2.0999999
2189,622196.819299999973737,9760396.780999999493361,-2.0999999
2190,622196.349300000001676,9760507.671000000089407,-2.2000000
2191,622203.909300000057556,9760441.071000000461936,-2.2000000
2192,622188.019300000043586,9760424.561000000685453,-2.2000000
2193,622189.019300000043586,9760322.201600000262260,-2.3000000
2194,622201.639300000038929,9760501.411599999293685,-2.3000000
2195,622207.399300000048243,9760529.981599999591708,-2.3000000
2196,622187.119300000020303,9760419.621600000187755,-2.3000000
2197,622197.999300000024959,9760402.261600000783801,-2.3000000
2198,622206.559299999964423,9760524.930999999865890,-2.4000001
2199,622207.069299999973737,9760574.311000000685453,-2.4000001
2200,622205.539299999945797,9760519.641000000759959,-2.4000001
2201,622186.169299999950454,9760414.671000000089407,-2.4000001
2202,622202.719299999997020,9760506.561000000685453,-2.4000001
2203,622201.749300000024959,9760436.530999999493361,-2.4000001
2204,622204.519300000043586,9760514.620999999344349,-2.5000000
2205,622205.949299999978393,9760579.411000000312924,-2.5000000
2206,622185.199299999978393,9760409.721000000834465,-2.5000000
2207,622207.419299999950454,9760558.850999999791384,-2.5000000
2208,622184.989300000015646,9760309.690999999642372,-2.5000000
2209,622198.619300000020303,9760407.981000000610948,-2.5000000
2210,622200.259300000034273,9760430.401000000536442,-2.5999999
2211,622199.419299999950454,9760420.231000000610948,-2.5999999
2212,622184.199299999978393,9760404.510999999940395,-2.5999999
2213,622183.199299999978393,9760399.561000000685453,-2.5999999
2214,622198.619300000020303,9760414.180999999865890,-2.7000000
2215,622200.189299999969080,9760425.210999999195337,-2.7000000
2216,622185.579299999983050,9760316.100999999791384,-2.8000000
2217,622189.369300000020303,9760358.701600000262260,-3.0999999
2218,622214.319299999973737,9760470.771600000560284,-0.3000000
2219,622214.709299999987707,9760465.630999999120831,-0.4000000
2220,622214.519300000043586,9760460.540999999269843,-0.5000000
2221,622221.669299999950454,9760577.120999999344349,-0.6000000
2222,622213.049299999955110,9760475.841000000014901,-0.7000000
2223,622221.009300000034273,9760564.411000000312924,-0.7000000
2224,622221.389300000038929,9760571.280999999493361,-0.7000000
2225,622220.499300000024959,9760558.801000000908971,-0.7000000
2226,622212.519300000043586,9760455.870999999344349,-0.8000000
2227,622219.929299999959767,9760553.801000000908971,-0.9000000
2228,622214.539299999945797,9760510.971000000834465,-0.9000000
2229,622219.149300000048243,9760548.811000000685453,-1.2000000
2230,622209.819299999973737,9760451.291600000113249,-1.3000000
2231,622217.149300000048243,9760502.331000000238419,-1.4000000
2232,622216.339299999992363,9760497.061000000685453,-1.5000000
2233,622218.139300000038929,9760523.741000000387430,-1.5000000
2234,622218.719299999997020,9760529.030999999493361,-1.6000000
2235,622217.379300000029616,9760518.311000000685453,-1.6000000
2236,622218.449299999978393,9760534.081000000238419,-1.6000000
2237,622214.939299999969080,9760491.901000000536442,-1.7000000
2238,622211.699299999978393,9760481.471000000834465,-1.9000000
2239,622212.899300000048243,9760487.290999999269843,-1.9000000
2240,622208.739300000015646,9760563.790999999269843,-2.2000000
2241,622208.049299999955110,9760568.971599999815226,-2.3000000
2242,622208.789299999945797,9760541.741000000387430,-2.4000001
2243,622209.099300000001676,9760546.860999999567866,-2.4000001
2244,622224.252399999997579,9760609.653300000354648,0.1600000
2245,621994.270000000018626,9761066.680999999865890,0.8000000
2246,621996.530000000027940,9761061.571000000461936,0.5000000
2247,621996.939999999944121,9761053.251000000163913,0.5000000
2248,621993.310000000055879,9761071.601600000634789,0.3000000
2249,622006.069999999948777,9761017.791600000113249,0.3000000
2250,622002.629300000029616,9761046.501000000163913,-0.1000000
2251,622005.359300000010990,9761023.690999999642372,-0.1000000
2252,622004.819299999973737,9761041.891000000759959,-0.5000000
2253,622004.989300000015646,9761028.731000000610948,-0.7000000
2254,622006.819299999973737,9761053.491000000387430,-0.8000000
2255,622005.709299999987707,9761036.930999999865890,-1.0000000
2256,622012.530000000027940,9761002.001000000163913,0.7000000
2257,622019.119999999995343,9761068.210999999195337,0.5000000
2258,622009.569999999948777,9761006.290999999269843,0.5000000
2259,622025.069999999948777,9761053.341600000858307,0.3000000
2260,622031.130000000004657,9760962.551599999889731,0.3000000
2261,622021.650000000023283,9761057.571599999442697,0.3000000
2262,622008.569999999948777,9761011.211600000038743,0.3000000
2263,622018.770000000018626,9760983.290999999269843,0.2000000
2264,622013.069999999948777,9760996.790999999269843,0.2000000
2265,622015.790000000037253,9760990.180999999865890,0.2000000
2266,622019.589999999967404,9761063.210999999195337,0.1000000
2267,622020.889300000038929,9760978.141000000759959,-0.1000000
2268,622028.059299999964423,9760966.540999999269843,-0.2000000
2269,622023.739300000015646,9760973.951600000262260,-0.3000000
2270,622031.729300000006333,9761006.731000000610948,-0.4000000
2271,622008.149300000048243,9761073.651000000536442,-0.5000000
2272,622016.279300000052899,9761056.071000000461936,-0.5000000
2273,622029.429299999959767,9761011.280999999493361,-0.6000000
2274,622027.419299999950454,9761016.071000000461936,-0.6000000
2275,622025.009300000034273,9761021.591000000014901,-0.6000000
2276,622019.799299999955110,9761034.680999999865890,-0.6000000
2277,622021.879300000029616,9761029.301000000908971,-0.6000000
2278,622017.419299999950454,9761003.061000000685453,-0.7000000
2279,622018.039299999945797,9761039.491000000387430,-0.7000000
2280,622014.249300000024959,9761050.661000000312924,-0.7000000
2281,622010.159300000057556,9761064.780999999493361,-0.8000000
2282,622016.049299999955110,9761045.341000000014901,-0.8000000
2283,622026.069299999973737,9761003.440999999642372,-0.9000000
2284,622011.489300000015646,9761059.841000000014901,-1.0000000
2285,622034.979999999981374,9761034.380999999120831,0.6000000
2286,622049.339999999967404,9760932.020999999716878,0.6000000
2287,622034.569999999948777,9761039.551000000908971,0.5000000
2288,622049.140000000013970,9760997.651000000536442,0.5000000
2289,622036.469999999972060,9760951.190999999642372,0.5000000
2290,622039.489999999990687,9760943.971000000834465,0.5000000
2291,622052.599999999976717,9760994.010999999940395,0.4000000
2292,622034.839999999967404,9761022.391000000759959,0.4000000
2293,622055.550000000046566,9760989.600999999791384,0.4000000
2294,622035.020000000018626,9761028.741599999368191,0.3000000
2295,622045.680000000051223,9761002.081599999219179,0.3000000
2296,622044.020000000018626,9760937.121600000187755,0.3000000
2297,622042.579999999958090,9761006.041600000113249,0.3000000
2298,622033.150000000023283,9760957.641599999740720,0.3000000
2299,622039.209999999962747,9761009.960999999195337,0.1000000
2300,622052.209999999962747,9760927.911000000312924,0.1000000
2301,622035.469999999972060,9761017.311000000685453,0.0000000
2302,622037.910000000032596,9760956.010999999940395,0.0000000
2303,622052.839299999992363,9760964.471000000834465,-0.4000000
2304,622049.999300000024959,9760969.721000000834465,-0.4000000
2305,622047.179299999959767,9760974.821000000461936,-0.4000000
2306,622048.929299999959767,9760961.350999999791384,-0.5000000
2307,622044.449299999978393,9760979.651000000536442,-0.5000000
2308,622041.859300000010990,9760984.721000000834465,-0.5000000
2309,622055.709299999987707,9760958.751000000163913,-0.5000000
2310,622039.509300000034273,9760989.200999999418855,-0.5000000
2311,622037.179299999959767,9760994.120999999344349,-0.5000000
2312,622034.969299999997020,9760998.780999999493361,-0.6000000
2313,622043.359300000010990,9760960.450999999418855,-1.1000000
2314,622071.069999999948777,9760821.520999999716878,0.6000000
2315,622072.859999999986030,9760815.710999999195337,0.6000000
2316,622070.869999999995343,9760826.731000000610948,0.6000000
2317,622070.439999999944121,9760806.841000000014901,0.5000000
2318,622075.689999999944121,9760804.600999999791384,0.5000000
2319,622078.150000000023283,9760799.710999999195337,0.5000000
2320,622074.199999999953434,9760810.790999999269843,0.5000000
2321,622081.079999999958090,9760794.991000000387430,0.5000000
2322,622073.790000000037253,9760960.091000000014901,0.4000000
2323,622068.489999999990687,9760975.020999999716878,0.4000000
2324,622071.500000000000000,9760969.190999999642372,0.4000000
2325,622064.310000000055879,9760906.110999999567866,0.4000000
2326,622059.770000000018626,9760911.711600000038743,0.3000000
2327,622064.569999999948777,9760978.231599999591708,0.3000000
2328,622057.859999999986030,9760985.111600000411272,0.3000000
2329,622066.890000000013970,9760899.791600000113249,0.3000000
2330,622065.910000000032596,9760965.801599999889731,0.3000000
2331,622068.380000000004657,9760848.011600000783801,0.3000000
2332,622075.209999999962747,9760952.581599999219179,0.3000000
2333,622070.109999999986030,9760843.061599999666214,0.3000000
2334,622067.229999999981374,9760883.380999999120831,0.2000000
2335,622076.229999999981374,9760947.520999999716878,0.2000000
2336,622066.689999999944121,9760852.790999999269843,0.2000000
2337,622065.849999999976717,9760878.520999999716878,0.2000000
2338,622071.609999999986030,9760838.260999999940395,0.1000000
2339,622069.099999999976717,9760895.030999999493361,0.1000000
2340,622078.109999999986030,9760942.710999999195337,0.1000000
2341,622067.989999999990687,9760859.071000000461936,0.1000000
2342,622071.390000000013970,9760831.710999999195337,0.1000000
2343,622079.949999999953434,9760934.950999999418855,0.0000000
2344,622066.410000000032596,9760871.741000000387430,0.0000000
2345,622072.250000000000000,9760863.210999999195337,0.0000000
2346,622068.829299999983050,9760867.200999999418855,-0.1000000
2347,622069.769300000043586,9760887.751000000163913,-0.1000000
2348,622061.089299999992363,9760918.600999999791384,-0.1000000
2349,622077.259300000034273,9760864.001599999144673,-0.3000000
2350,622080.029300000052899,9760807.190999999642372,-0.4000000
2351,622058.179299999959767,9760922.870999999344349,-0.5000000
2352,622080.849300000001676,9760929.610999999567866,-0.6000000
2353,622058.739300000015646,9760952.600999999791384,-0.7000000
2354,622064.389300000038929,9760940.391000000759959,-0.7000000
2355,622061.539299999945797,9760946.700999999418855,-0.8000000
2356,622081.769300000043586,9760924.661000000312924,-0.9000000
2357,622069.849300000001676,9760912.481000000610948,-0.9000000
2358,622081.049299999955110,9760860.690999999642372,-1.0000000
2359,622080.799299999955110,9760871.221000000834465,-1.0000000
2360,622068.189299999969080,9760931.440999999642372,-1.0000000
2361,622080.649300000048243,9760876.331000000238419,-1.0000000
2362,622070.779300000052899,9760924.821000000461936,-1.0000000
2363,622080.659300000057556,9760881.331000000238419,-1.1000000
2364,622081.149300000048243,9760855.680999999865890,-1.1000000
2365,622080.279300000052899,9760887.030999999493361,-1.1000000
2366,622079.749300000024959,9760892.120999999344349,-1.1000000
2367,622081.489300000015646,9760850.040999999269843,-1.1000000
2368,622078.969299999997020,9760897.700999999418855,-1.1000000
2369,622072.609300000010990,9760920.120999999344349,-1.1000000
2370,622081.979300000006333,9760845.051000000908971,-1.1000000
2371,622077.579299999983050,9760904.850999999791384,-1.1000000
2372,622074.369300000020303,9760915.040999999269843,-1.2000000
2373,622076.179299999959767,9760909.950999999418855,-1.2000000
2374,622082.719299999997020,9760839.651000000536442,-1.2000000
2375,622099.599999999976717,9760834.741000000387430,0.5000000
2376,622084.780000000027940,9760791.411599999293685,0.3000000
2377,622101.969999999972060,9760830.001000000163913,0.2000000
2378,622104.290000000037253,9760824.540999999269843,0.1000000
2379,622093.709999999962747,9760778.801000000908971,0.0000000
2380,622099.339299999992363,9760765.651000000536442,-0.1000000
2381,622097.189299999969080,9760839.180999999865890,-0.1000000
2382,622103.049299999955110,9760819.100999999791384,-0.1000000
2383,622094.259300000034273,9760773.760999999940395,-0.2000000
2384,622088.289299999945797,9760787.811000000685453,-0.4000000
2385,622092.699299999978393,9760899.581000000238419,-0.4000000
2386,622092.169299999950454,9760784.551000000908971,-0.4000000
2387,622102.589299999992363,9760761.831000000238419,-0.6000000
2388,622094.379300000029616,9760894.341000000014901,-0.7000000
2389,622105.069299999973737,9760791.850999999791384,-0.8000000
2390,622089.599300000001676,9760904.040999999269843,-0.8000000
2391,622105.729300000006333,9760757.180999999865890,-1.0000000
2392,622083.979300000006333,9760867.051000000908971,-1.0000000
2393,622102.209299999987707,9760796.290999999269843,-1.0000000
2394,622094.099300000001676,9760889.231000000610948,-1.0000000
2395,622084.529300000052899,9760916.561000000685453,-1.1000000
2396,622098.779300000052899,9760816.401000000536442,-1.1000000
2397,622086.599300000001676,9760908.260999999940395,-1.1000000
2398,622094.959299999987707,9760843.671000000089407,-1.2000000
2399,622098.709299999987707,9760802.130999999120831,-1.2000000
2400,622083.829299999983050,9760834.491000000387430,-1.2000000
2401,622104.689299999969080,9760766.471000000834465,-1.2000000
2402,622095.939299999969080,9760807.061000000685453,-1.2000000
2403,622084.719299999997020,9760808.941600000485778,-1.3000000
2404,622092.419299999950454,9760813.821599999442697,-1.3000000
2405,622085.409300000057556,9760829.561000000685453,-1.4000000
2406,622091.519300000043586,9760880.581000000238419,-1.4000000
2407,622090.509300000034273,9760870.391000000759959,-1.4000000
2408,622089.499300000024959,9760819.780999999493361,-1.5000000
2409,622089.949299999978393,9760862.100999999791384,-1.5000000
2410,622087.379300000029616,9760824.450999999418855,-1.6000000
2411,622090.549299999955110,9760856.950999999418855,-2.0000000
2412,622090.979300000006333,9760875.450999999418855,-2.0000000
2413,622091.399300000048243,9760851.971000000834465,-2.5000000
2414,622124.369999999995343,9760725.130999999120831,0.6000000
2415,622113.030000000027940,9760811.031600000336766,0.3000000
2416,622111.089999999967404,9760815.761600000783801,0.3000000
2417,622130.119999999995343,9760778.630999999120831,0.2000000
2418,622122.250000000000000,9760785.301000000908971,0.1000000
2419,622113.969999999972060,9760806.020999999716878,0.1000000
2420,622131.540000000037253,9760770.311000000685453,0.0000000
2421,622115.349300000001676,9760800.591000000014901,-0.1000000
2422,622125.439299999969080,9760781.421000000089407,-0.1000000
2423,622118.539299999945797,9760791.731000000610948,-0.2000000
2424,622127.709299999987707,9760721.251599999144673,-0.3000000
2425,622120.999300000024959,9760729.791600000113249,-0.3000000
2426,622123.769300000043586,9760774.401599999517202,-0.3000000
2427,622115.439299999969080,9760739.141000000759959,-0.4000000
2428,622118.919299999950454,9760772.221000000834465,-0.6000000
2429,622118.689299999969080,9760734.331000000238419,-0.6000000
2430,622108.999300000024959,9760785.751000000163913,-0.7000000
2431,622114.239300000015646,9760777.661000000312924,-0.7000000
2432,622110.109300000010990,9760750.471000000834465,-0.8000000
2433,622120.849300000001676,9760766.971000000834465,-0.9000000
2434,622112.849300000001676,9760745.110999999567866,-0.9000000
2435,622126.109300000010990,9760758.091000000014901,-1.0000000
2436,622123.519300000043586,9760762.501000000163913,-1.0000000
2437,622113.349300000001676,9760770.221000000834465,-1.1000000
2438,622129.639300000038929,9760752.071000000461936,-1.1000000
2439,622132.549299999955110,9760747.171000000089407,-1.2000000
2440,622130.179299999959767,9760716.360999999567866,-1.2000000
2441,622144.810000000055879,9760668.841000000014901,0.6000000
2442,622139.989999999990687,9760675.260999999940395,0.6000000
2443,622156.180000000051223,9760646.350999999791384,0.5000000
2444,622134.880000000004657,9760683.301000000908971,0.4000000
2445,622134.030000000027940,9760688.270999999716878,0.4000000
2446,622147.880000000004657,9760663.841000000014901,0.4000000
2447,622153.290000000037253,9760652.311000000685453,0.4000000
2448,622144.469999999972060,9760757.971599999815226,0.3000000
2449,622150.229999999981374,9760659.211600000038743,0.3000000
2450,622147.930000000051223,9760753.960999999195337,0.2000000
2451,622151.979999999981374,9760741.930999999865890,0.1000000
2452,622140.040000000037253,9760761.020999999716878,0.1000000
2453,622150.770000000018626,9760746.880999999120831,0.0000000
2454,622134.889300000038929,9760693.200999999418855,-0.1000000
2455,622153.139300000038929,9760737.040999999269843,-0.1000000
2456,622135.899300000048243,9760764.301000000908971,-0.2000000
2457,622146.339299999992363,9760673.641000000759959,-0.2000000
2458,622154.689299999969080,9760731.961600000038743,-0.3000000
2459,622156.349300000001676,9760727.200999999418855,-0.5000000
2460,622135.249300000024959,9760698.260999999940395,-0.7000000
2461,622149.669299999950454,9760732.001000000163913,-1.1000000
2462,622155.779300000052899,9760677.341000000014901,-1.1000000
2463,622134.629300000029616,9760704.690999999642372,-1.2000000
2464,622135.139300000038929,9760742.891599999740720,-1.3000000
2465,622134.049299999955110,9760721.440999999642372,-1.4000000
2466,622133.019300000043586,9760710.801000000908971,-1.4000000
2467,622140.139300000038929,9760733.501000000163913,-1.4000000
2468,622137.739300000015646,9760738.141000000759959,-1.5000000
